image_file,width,height
data/deviantart/images/0007116.jpeg,600,800
data/wikiart/images/0000237.jpeg,475,600
data/wikiart/images/0044956.jpeg,750,506
data/wikiart/images/0046173.jpeg,363,600
data/wikiart/images/0010315.jpeg,419,600
data/wikiart/images/0019721.jpeg,750,485
data/wikiart/images/0030124.jpeg,726,600
data/wikiart/images/0003949.jpeg,712,600
data/wikiart/images/0033088.jpeg,427,600
data/wikiart/images/0044877.jpeg,750,401
data/wikiart/images/0061516.jpeg,456,600
data/wikiart/images/0023893.jpeg,700,422
data/wikiart/images/0024443.jpeg,516,600
data/wikiart/images/0031050.jpeg,750,576
data/deviantart/images/0000631.png,99,56
data/wikiart/images/0024362.jpeg,450,370
data/deviantart/images/0002085.png,968,1502
data/wikiart/images/0032108.jpeg,404,550
data/wikiart/images/0021705.jpeg,750,523
data/wikiart/images/0007907.jpeg,451,600
data/wikiart/images/0061582.jpeg,747,600
data/wikiart/images/0008883.jpeg,750,446
data/wikiart/images/0062906.jpeg,471,600
data/wikiart/images/0028564.jpeg,455,600
data/wikiart/images/0014872.jpeg,356,482
data/wikiart/images/0004725.jpeg,437,600
data/wikiart/images/0022186.jpeg,750,472
data/wikiart/images/0008145.jpeg,750,595
data/wikiart/images/0047787.jpeg,511,600
data/wikiart/images/0000845.jpeg,750,553
data/wikiart/images/0014130.jpeg,473,600
data/wikiart/images/0002831.jpeg,500,318
data/wikiart/images/0049992.jpeg,383,600
data/wikiart/images/0053621.jpeg,442,600
data/wikiart/images/0013016.jpeg,750,477
data/wikiart/images/0049046.jpeg,750,422
data/wikiart/images/0035720.jpeg,442,600
data/wikiart/images/0001228.jpeg,750,503
data/wikiart/images/0026594.jpeg,392,600
data/deviantart/images/0011918.jpeg,1024,1407
data/wikiart/images/0064902.jpeg,295,600
data/wikiart/images/0009028.jpeg,750,581
data/wikiart/images/0046057.jpeg,750,553
data/wikiart/images/0048935.jpeg,750,482
data/deviantart/images/0001851.jpeg,1024,1285
data/wikiart/images/0006531.jpeg,447,600
data/deviantart/images/0008685.jpeg,1068,1836
data/wikiart/images/0029552.jpeg,693,600
data/wikiart/images/0020854.jpeg,575,600
data/wikiart/images/0055624.jpeg,197,600
data/wikiart/images/0042323.jpeg,303,600
data/wikiart/images/0065374.jpeg,323,600
data/wikiart/images/0050786.jpeg,700,241
data/wikiart/images/0036986.jpeg,750,503
data/wikiart/images/0025728.jpeg,557,600
data/deviantart/images/0010352.png,1024,1920
data/deviantart/images/0011454.png,730,450
data/wikiart/images/0059148.jpeg,750,533
data/wikiart/images/0019671.jpeg,393,600
data/wikiart/images/0020865.jpeg,597,600
data/wikiart/images/0039969.jpeg,414,600
data/wikiart/images/0062452.jpeg,485,600
data/wikiart/images/0006773.jpeg,468,600
data/wikiart/images/0038641.jpeg,750,537
data/wikiart/images/0038525.jpeg,750,518
data/wikiart/images/0012219.jpeg,376,600
data/wikiart/images/0034546.jpeg,565,572
data/wikiart/images/0037468.jpeg,750,588
data/wikiart/images/0039360.jpeg,434,600
data/wikiart/images/0046420.jpeg,410,600
data/wikiart/images/0063592.jpeg,429,600
data/wikiart/images/0060411.jpeg,564,600
data/deviantart/images/0010846.jpeg,600,900
data/wikiart/images/0034566.jpeg,381,540
data/deviantart/images/0012902.png,600,630
data/wikiart/images/0035998.jpeg,454,600
data/wikiart/images/0064306.jpeg,750,348
data/wikiart/images/0001682.jpeg,750,550
data/wikiart/images/0016514.jpeg,750,506
data/wikiart/images/0060901.jpeg,750,514
data/wikiart/images/0039356.jpeg,455,600
data/deviantart/images/0001191.jpeg,900,600
data/wikiart/images/0046790.jpeg,701,600
data/wikiart/images/0020499.jpeg,394,600
data/wikiart/images/0032725.jpeg,750,578
data/wikiart/images/0025585.jpeg,607,600
data/wikiart/images/0029727.jpeg,479,600
data/wikiart/images/0009964.jpeg,499,390
data/wikiart/images/0058838.jpeg,395,600
data/wikiart/images/0000567.jpeg,469,600
data/wikiart/images/0053952.jpeg,489,600
data/wikiart/images/0023604.jpeg,750,596
data/wikiart/images/0018512.jpeg,406,600
data/wikiart/images/0058015.jpeg,381,484
data/wikiart/images/0018173.jpeg,700,446
data/wikiart/images/0012652.jpeg,750,557
data/wikiart/images/0035574.jpeg,471,600
data/wikiart/images/0044113.jpeg,357,600
data/wikiart/images/0052066.jpeg,750,497
data/wikiart/images/0017071.jpeg,424,600
data/wikiart/images/0058319.jpeg,498,392
data/deviantart/images/0000275.png,411,665
data/wikiart/images/0053458.jpeg,432,600
data/wikiart/images/0017145.jpeg,465,600
data/wikiart/images/0001171.jpeg,750,589
data/wikiart/images/0057566.jpeg,553,600
data/wikiart/images/0030314.jpeg,277,600
data/wikiart/images/0010702.jpeg,750,470
data/wikiart/images/0004780.jpeg,750,412
data/wikiart/images/0063423.jpeg,486,600
data/wikiart/images/0020980.jpeg,750,536
data/wikiart/images/0032919.jpeg,367,500
data/wikiart/images/0039895.jpeg,434,600
data/wikiart/images/0016716.jpeg,195,600
data/wikiart/images/0063432.jpeg,500,600
data/wikiart/images/0033479.jpeg,489,600
data/wikiart/images/0015396.jpeg,580,478
data/wikiart/images/0040544.jpeg,407,600
data/wikiart/images/0046175.jpeg,407,600
data/wikiart/images/0047975.jpeg,412,600
data/wikiart/images/0010757.jpeg,750,548
data/wikiart/images/0033947.jpeg,750,568
data/wikiart/images/0047926.jpeg,246,600
data/wikiart/images/0048814.jpeg,527,600
data/wikiart/images/0062828.jpeg,750,498
data/deviantart/images/0001249.png,320,250
data/wikiart/images/0031832.jpeg,750,555
data/wikiart/images/0044450.jpeg,567,600
data/wikiart/images/0023376.jpeg,439,600
data/wikiart/images/0054224.jpeg,750,581
data/wikiart/images/0018521.jpeg,750,565
data/wikiart/images/0053260.jpeg,431,600
data/wikiart/images/0044895.jpeg,750,460
data/wikiart/images/0065170.jpeg,481,600
data/wikiart/images/0040807.jpeg,467,600
data/wikiart/images/0042062.jpeg,491,600
data/wikiart/images/0018889.jpeg,466,600
data/deviantart/images/0005045.jpeg,1280,1485
data/wikiart/images/0008437.jpeg,617,600
data/deviantart/images/0000095.png,850,300
data/wikiart/images/0039885.jpeg,401,600
data/wikiart/images/0015461.jpeg,540,381
data/wikiart/images/0011245.jpeg,750,535
data/wikiart/images/0002566.jpeg,750,470
data/wikiart/images/0042593.jpeg,453,600
data/wikiart/images/0025174.jpeg,417,600
data/wikiart/images/0054591.jpeg,750,500
data/wikiart/images/0048925.jpeg,750,575
data/wikiart/images/0034848.jpeg,750,386
data/deviantart/images/0002665.jpeg,3977,2955
data/wikiart/images/0023389.jpeg,444,600
data/wikiart/images/0055389.jpeg,750,591
data/wikiart/images/0041275.jpeg,750,562
data/deviantart/images/0011351.jpeg,1024,683
data/wikiart/images/0028131.jpeg,750,575
data/wikiart/images/0026878.jpeg,750,495
data/wikiart/images/0059335.jpeg,750,484
data/wikiart/images/0038915.jpeg,328,600
data/wikiart/images/0014805.jpeg,361,600
data/deviantart/images/0014006.jpeg,1024,1263
data/wikiart/images/0009982.jpeg,451,600
data/wikiart/images/0032823.jpeg,722,600
data/wikiart/images/0003703.jpeg,750,590
data/wikiart/images/0012069.jpeg,750,573
data/wikiart/images/0053383.jpeg,502,600
data/wikiart/images/0033368.jpeg,484,600
data/wikiart/images/0022828.jpeg,750,465
data/wikiart/images/0034441.jpeg,311,600
data/wikiart/images/0034931.jpeg,750,559
data/wikiart/images/0002040.jpeg,556,600
data/wikiart/images/0053596.jpeg,750,518
data/wikiart/images/0041033.jpeg,474,600
data/deviantart/images/0007119.jpeg,800,800
data/deviantart/images/0001487.png,1920,1415
data/deviantart/images/0008916.jpeg,1024,911
data/wikiart/images/0031918.jpeg,547,550
data/deviantart/images/0014363.jpeg,900,1142
data/wikiart/images/0004493.jpeg,750,514
data/wikiart/images/0041731.jpeg,389,600
data/wikiart/images/0008433.jpeg,750,571
data/wikiart/images/0049732.jpeg,502,600
data/wikiart/images/0013407.jpeg,445,600
data/wikiart/images/0051480.jpeg,421,600
data/wikiart/images/0004815.jpeg,596,600
data/wikiart/images/0062213.jpeg,495,600
data/wikiart/images/0028427.jpeg,655,600
data/wikiart/images/0029956.jpeg,392,600
data/wikiart/images/0045009.jpeg,414,600
data/deviantart/images/0010197.png,1024,889
data/wikiart/images/0026845.jpeg,504,600
data/deviantart/images/0006193.jpeg,1024,697
data/deviantart/images/0001135.jpeg,800,568
data/deviantart/images/0008942.png,1024,1024
data/wikiart/images/0054084.jpeg,750,562
data/wikiart/images/0028590.jpeg,681,600
data/wikiart/images/0052480.jpeg,401,600
data/wikiart/images/0020213.jpeg,425,600
data/wikiart/images/0063183.jpeg,750,569
data/wikiart/images/0059993.jpeg,481,600
data/wikiart/images/0016058.jpeg,750,443
data/wikiart/images/0028010.jpeg,447,600
data/wikiart/images/0040125.jpeg,570,600
data/wikiart/images/0065741.jpeg,554,600
data/wikiart/images/0000445.jpeg,485,600
data/deviantart/images/0012426.jpeg,3000,1688
data/wikiart/images/0018904.jpeg,476,600
data/deviantart/images/0005626.jpeg,1024,790
data/wikiart/images/0009460.jpeg,476,600
data/wikiart/images/0012634.jpeg,750,597
data/deviantart/images/0014028.png,1024,739
data/wikiart/images/0040980.jpeg,480,600
data/wikiart/images/0000662.jpeg,750,484
data/wikiart/images/0051640.jpeg,750,549
data/wikiart/images/0024623.jpeg,414,600
data/wikiart/images/0045029.jpeg,750,470
data/deviantart/images/0007024.jpeg,1024,1662
data/wikiart/images/0038344.jpeg,319,600
data/wikiart/images/0008059.jpeg,466,600
data/wikiart/images/0018490.jpeg,375,600
data/deviantart/images/0008670.jpeg,1024,1024
data/wikiart/images/0004082.jpeg,400,446
data/wikiart/images/0034942.jpeg,750,503
data/deviantart/images/0011975.jpeg,1920,1057
data/wikiart/images/0037662.jpeg,450,600
data/deviantart/images/0000703.png,99,56
data/wikiart/images/0027910.jpeg,353,600
data/wikiart/images/0014295.jpeg,373,600
data/wikiart/images/0003856.jpeg,700,559
data/wikiart/images/0024045.jpeg,450,333
data/wikiart/images/0031934.jpeg,500,600
data/wikiart/images/0022783.jpeg,750,548
data/wikiart/images/0044635.jpeg,750,555
data/wikiart/images/0065310.jpeg,339,600
data/wikiart/images/0017456.jpeg,451,600
data/wikiart/images/0045350.jpeg,376,600
data/wikiart/images/0059276.jpeg,401,600
data/wikiart/images/0016518.jpeg,750,471
data/wikiart/images/0051455.jpeg,466,600
data/wikiart/images/0048063.jpeg,300,569
data/deviantart/images/0012299.png,1032,799
data/wikiart/images/0007559.jpeg,457,600
data/wikiart/images/0064608.jpeg,698,512
data/wikiart/images/0007739.jpeg,750,556
data/deviantart/images/0012410.jpeg,1920,1332
data/wikiart/images/0008638.jpeg,509,600
data/wikiart/images/0039378.jpeg,440,600
data/deviantart/images/0001056.jpeg,800,521
data/wikiart/images/0001448.jpeg,719,534
data/wikiart/images/0002664.jpeg,459,600
data/wikiart/images/0035171.jpeg,725,600
data/deviantart/images/0010587.jpeg,1024,538
data/wikiart/images/0039564.jpeg,750,514
data/wikiart/images/0057480.jpeg,474,600
data/wikiart/images/0035078.jpeg,489,600
data/wikiart/images/0045791.jpeg,750,523
data/wikiart/images/0005335.jpeg,750,393
data/wikiart/images/0034393.jpeg,311,600
data/wikiart/images/0019929.jpeg,387,600
data/wikiart/images/0004157.jpeg,750,498
data/deviantart/images/0012285.jpeg,1900,680
data/wikiart/images/0056342.jpeg,750,498
data/deviantart/images/0005929.png,1120,6790
data/wikiart/images/0000693.jpeg,750,476
data/deviantart/images/0006434.jpeg,1024,4390
data/wikiart/images/0055909.jpeg,444,600
data/wikiart/images/0021936.jpeg,427,600
data/wikiart/images/0057396.jpeg,308,600
data/wikiart/images/0037242.jpeg,447,600
data/deviantart/images/0009494.png,3858,3054
data/deviantart/images/0005893.jpeg,600,831
data/deviantart/images/0001399.jpeg,1024,728
data/wikiart/images/0026178.jpeg,469,600
data/deviantart/images/0014448.png,647,1100
data/wikiart/images/0065306.jpeg,340,600
data/wikiart/images/0038693.jpeg,750,548
data/deviantart/images/0007328.jpeg,1280,1159
data/deviantart/images/0014328.png,600,900
data/wikiart/images/0015343.jpeg,368,600
data/wikiart/images/0042244.jpeg,426,600
data/wikiart/images/0029990.jpeg,750,349
data/wikiart/images/0012439.jpeg,378,600
data/wikiart/images/0027577.jpeg,433,600
data/wikiart/images/0065452.jpeg,447,600
data/wikiart/images/0000658.jpeg,434,600
data/wikiart/images/0026783.jpeg,494,600
data/wikiart/images/0024421.jpeg,450,413
data/wikiart/images/0037886.jpeg,484,600
data/wikiart/images/0050647.jpeg,609,600
data/wikiart/images/0026239.jpeg,750,533
data/wikiart/images/0060393.jpeg,750,366
data/deviantart/images/0008612.jpeg,1024,576
data/wikiart/images/0028402.jpeg,750,562
data/deviantart/images/0008891.jpeg,800,4543
data/wikiart/images/0033979.jpeg,750,500
data/deviantart/images/0007160.jpeg,1024,725
data/wikiart/images/0065019.jpeg,500,600
data/deviantart/images/0011424.png,913,688
data/deviantart/images/0001954.jpeg,1024,2426
data/wikiart/images/0051345.jpeg,338,600
data/wikiart/images/0050160.jpeg,434,600
data/wikiart/images/0018793.jpeg,556,368
data/wikiart/images/0031283.jpeg,546,600
data/wikiart/images/0005727.jpeg,308,600
data/deviantart/images/0010626.png,540,720
data/wikiart/images/0050193.jpeg,416,600
data/wikiart/images/0058499.jpeg,466,600
data/wikiart/images/0022995.jpeg,422,600
data/wikiart/images/0016153.jpeg,600,351
data/wikiart/images/0047837.jpeg,587,600
data/deviantart/images/0003909.jpeg,1600,734
data/wikiart/images/0015742.jpeg,750,562
data/wikiart/images/0039219.jpeg,496,600
data/wikiart/images/0053611.jpeg,442,283
data/wikiart/images/0022241.jpeg,750,433
data/wikiart/images/0018172.jpeg,532,343
data/wikiart/images/0005502.jpeg,543,600
data/deviantart/images/0011423.png,850,850
data/wikiart/images/0003569.jpeg,417,600
data/wikiart/images/0007227.jpeg,750,459
data/wikiart/images/0063106.jpeg,484,600
data/wikiart/images/0013475.jpeg,594,600
data/wikiart/images/0037229.jpeg,543,600
data/wikiart/images/0041197.jpeg,450,600
data/wikiart/images/0050618.jpeg,750,498
data/wikiart/images/0001260.jpeg,700,600
data/deviantart/images/0002967.jpeg,1024,768
data/wikiart/images/0064811.jpeg,661,537
data/wikiart/images/0060873.jpeg,464,600
data/wikiart/images/0017174.jpeg,484,600
data/wikiart/images/0002466.jpeg,535,600
data/wikiart/images/0002057.jpeg,567,432
data/wikiart/images/0051691.jpeg,452,567
data/wikiart/images/0051153.jpeg,750,535
data/wikiart/images/0012350.jpeg,454,600
data/wikiart/images/0017781.jpeg,750,524
data/wikiart/images/0002703.jpeg,496,600
data/wikiart/images/0021448.jpeg,750,292
data/deviantart/images/0014317.png,800,900
data/wikiart/images/0055521.jpeg,458,600
data/wikiart/images/0034621.jpeg,750,593
data/wikiart/images/0038006.jpeg,490,600
data/wikiart/images/0050408.jpeg,750,525
data/deviantart/images/0005881.jpeg,900,1274
data/wikiart/images/0018375.jpeg,750,580
data/deviantart/images/0013015.png,500,200
data/deviantart/images/0010921.jpeg,640,800
data/wikiart/images/0062908.jpeg,483,600
data/wikiart/images/0063604.jpeg,469,600
data/wikiart/images/0035384.jpeg,466,600
data/wikiart/images/0038086.jpeg,409,600
data/wikiart/images/0053603.jpeg,600,426
data/wikiart/images/0046416.jpeg,750,520
data/wikiart/images/0027786.jpeg,503,600
data/deviantart/images/0013368.png,1111,1313
data/wikiart/images/0060036.jpeg,384,500
data/deviantart/images/0010527.jpeg,1024,978
data/wikiart/images/0061710.jpeg,373,600
data/wikiart/images/0029040.jpeg,750,524
data/deviantart/images/0011607.png,800,1000
data/deviantart/images/0003442.png,2414,3858
data/wikiart/images/0033396.jpeg,443,600
data/deviantart/images/0001761.jpeg,1024,1594
data/wikiart/images/0014989.jpeg,497,315
data/deviantart/images/0006232.jpeg,1920,1344
data/wikiart/images/0024653.jpeg,328,455
data/wikiart/images/0063960.jpeg,750,596
data/wikiart/images/0048170.jpeg,450,600
data/wikiart/images/0000148.jpeg,337,600
data/wikiart/images/0064901.jpeg,610,427
data/wikiart/images/0021491.jpeg,473,600
data/wikiart/images/0015422.jpeg,750,572
data/wikiart/images/0011383.jpeg,576,394
data/wikiart/images/0056014.jpeg,417,600
data/wikiart/images/0038596.jpeg,750,542
data/wikiart/images/0006764.jpeg,609,600
data/wikiart/images/0019229.jpeg,750,329
data/wikiart/images/0009548.jpeg,750,496
data/wikiart/images/0048589.jpeg,415,594
data/wikiart/images/0051439.jpeg,404,600
data/wikiart/images/0001714.jpeg,750,593
data/wikiart/images/0061725.jpeg,424,600
data/wikiart/images/0039119.jpeg,443,600
data/wikiart/images/0009275.jpeg,750,561
data/wikiart/images/0045993.jpeg,473,600
data/wikiart/images/0054498.jpeg,449,371
data/wikiart/images/0051600.jpeg,344,487
data/deviantart/images/0014646.jpeg,1024,576
data/wikiart/images/0016064.jpeg,639,398
data/wikiart/images/0020891.jpeg,454,600
data/wikiart/images/0043739.jpeg,750,500
data/wikiart/images/0005155.jpeg,372,600
data/wikiart/images/0033422.jpeg,398,600
data/wikiart/images/0065067.jpeg,525,551
data/wikiart/images/0061684.jpeg,429,570
data/wikiart/images/0002896.jpeg,352,600
data/wikiart/images/0014795.jpeg,422,600
data/wikiart/images/0008064.jpeg,464,600
data/wikiart/images/0007752.jpeg,423,600
data/wikiart/images/0053756.jpeg,750,522
data/wikiart/images/0030111.jpeg,472,600
data/wikiart/images/0019675.jpeg,361,554
data/wikiart/images/0040829.jpeg,453,600
data/wikiart/images/0061010.jpeg,463,600
data/wikiart/images/0042934.jpeg,692,384
data/wikiart/images/0023452.jpeg,437,600
data/wikiart/images/0023062.jpeg,492,600
data/deviantart/images/0005480.jpeg,1220,849
data/wikiart/images/0007540.jpeg,750,402
data/wikiart/images/0009681.jpeg,750,566
data/deviantart/images/0004219.jpeg,1280,961
data/deviantart/images/0005615.jpeg,1024,2533
data/wikiart/images/0054422.jpeg,367,600
data/wikiart/images/0003048.jpeg,394,600
data/wikiart/images/0007418.jpeg,487,600
data/deviantart/images/0013128.png,800,600
data/deviantart/images/0002984.png,4577,2278
data/wikiart/images/0015065.jpeg,480,381
data/wikiart/images/0044668.jpeg,750,490
data/wikiart/images/0053558.jpeg,750,471
data/wikiart/images/0027752.jpeg,453,600
data/wikiart/images/0032621.jpeg,186,600
data/wikiart/images/0001007.jpeg,600,595
data/deviantart/images/0000783.jpeg,1024,1449
data/deviantart/images/0008105.jpeg,1024,1449
data/deviantart/images/0001712.png,1400,949
data/wikiart/images/0037386.jpeg,596,600
data/wikiart/images/0021147.jpeg,465,600
data/wikiart/images/0000709.jpeg,750,488
data/wikiart/images/0023120.jpeg,448,600
data/wikiart/images/0050823.jpeg,400,321
data/wikiart/images/0010189.jpeg,709,600
data/wikiart/images/0007231.jpeg,418,600
data/wikiart/images/0025137.jpeg,453,600
data/wikiart/images/0046551.jpeg,432,600
data/wikiart/images/0064943.jpeg,750,538
data/wikiart/images/0007342.jpeg,489,600
data/wikiart/images/0017685.jpeg,437,600
data/wikiart/images/0019567.jpeg,358,549
data/wikiart/images/0063392.jpeg,317,600
data/wikiart/images/0019118.jpeg,750,363
data/wikiart/images/0031515.jpeg,498,600
data/wikiart/images/0024412.jpeg,477,600
data/wikiart/images/0054944.jpeg,365,460
data/wikiart/images/0065397.jpeg,389,600
data/wikiart/images/0044298.jpeg,750,354
data/wikiart/images/0056108.jpeg,535,600
data/wikiart/images/0030113.jpeg,492,600
data/wikiart/images/0005656.jpeg,331,422
data/wikiart/images/0032354.jpeg,400,600
data/deviantart/images/0010133.png,1024,1707
data/wikiart/images/0023465.jpeg,637,462
data/wikiart/images/0024850.jpeg,750,565
data/wikiart/images/0064212.jpeg,741,568
data/deviantart/images/0009242.png,101,21
data/wikiart/images/0031854.jpeg,390,500
data/wikiart/images/0020422.jpeg,478,600
data/deviantart/images/0004159.jpeg,1024,681
data/wikiart/images/0055000.jpeg,305,400
data/wikiart/images/0028583.jpeg,393,600
data/wikiart/images/0014738.jpeg,750,502
data/wikiart/images/0059997.jpeg,750,596
data/wikiart/images/0009261.jpeg,639,600
data/wikiart/images/0021906.jpeg,750,548
data/wikiart/images/0000821.jpeg,750,550
data/wikiart/images/0042331.jpeg,750,545
data/wikiart/images/0061252.jpeg,409,600
data/wikiart/images/0008566.jpeg,484,600
data/wikiart/images/0011481.jpeg,750,562
data/wikiart/images/0048240.jpeg,448,600
data/wikiart/images/0015206.jpeg,750,556
data/wikiart/images/0020226.jpeg,409,600
data/wikiart/images/0053279.jpeg,375,600
data/deviantart/images/0006443.png,600,700
data/wikiart/images/0017745.jpeg,444,600
data/deviantart/images/0009076.jpeg,900,1327
data/deviantart/images/0007802.png,1000,2000
data/wikiart/images/0063121.jpeg,475,600
data/wikiart/images/0023784.jpeg,600,483
data/wikiart/images/0012802.jpeg,712,513
data/wikiart/images/0032420.jpeg,750,436
data/wikiart/images/0023910.jpeg,450,365
data/wikiart/images/0018117.jpeg,700,504
data/wikiart/images/0052777.jpeg,750,499
data/wikiart/images/0012233.jpeg,409,600
data/wikiart/images/0004823.jpeg,442,600
data/wikiart/images/0033428.jpeg,407,600
data/deviantart/images/0000146.png,640,480
data/deviantart/images/0008617.jpeg,1024,577
data/deviantart/images/0012008.jpeg,600,1210
data/wikiart/images/0039672.jpeg,599,600
data/wikiart/images/0014620.jpeg,450,363
data/wikiart/images/0010235.jpeg,742,600
data/wikiart/images/0030893.jpeg,490,600
data/wikiart/images/0011333.jpeg,750,506
data/wikiart/images/0062803.jpeg,425,600
data/wikiart/images/0002327.jpeg,448,600
data/wikiart/images/0048602.jpeg,470,535
data/deviantart/images/0005177.jpeg,569,926
data/deviantart/images/0013072.png,800,600
data/deviantart/images/0005225.jpeg,1024,1449
data/wikiart/images/0060052.jpeg,435,600
data/wikiart/images/0041939.jpeg,432,600
data/wikiart/images/0048770.jpeg,452,600
data/wikiart/images/0002218.jpeg,750,534
data/wikiart/images/0029963.jpeg,463,600
data/wikiart/images/0010015.jpeg,449,277
data/wikiart/images/0048866.jpeg,446,600
data/wikiart/images/0042860.jpeg,460,600
data/deviantart/images/0012980.png,500,200
data/wikiart/images/0040005.jpeg,302,600
data/wikiart/images/0048115.jpeg,339,470
data/deviantart/images/0004166.jpeg,1280,589
data/deviantart/images/0008239.png,1456,2019
data/deviantart/images/0003396.jpeg,5410,5242
data/wikiart/images/0006654.jpeg,750,469
data/wikiart/images/0010924.jpeg,295,600
data/wikiart/images/0043218.jpeg,735,600
data/wikiart/images/0034125.jpeg,436,600
data/wikiart/images/0013379.jpeg,470,600
data/wikiart/images/0021124.jpeg,750,457
data/wikiart/images/0057678.jpeg,400,318
data/deviantart/images/0000897.png,804,1332
data/wikiart/images/0058922.jpeg,750,482
data/wikiart/images/0019322.jpeg,750,510
data/wikiart/images/0064625.jpeg,450,600
data/wikiart/images/0043326.jpeg,640,600
data/wikiart/images/0026076.jpeg,750,455
data/wikiart/images/0043987.jpeg,445,600
data/wikiart/images/0007861.jpeg,750,584
data/deviantart/images/0011289.jpeg,1024,1377
data/wikiart/images/0065143.jpeg,479,600
data/wikiart/images/0025212.jpeg,750,579
data/wikiart/images/0029366.jpeg,454,600
data/wikiart/images/0044350.jpeg,750,457
data/wikiart/images/0007121.jpeg,380,600
data/wikiart/images/0034935.jpeg,728,600
data/wikiart/images/0058835.jpeg,750,574
data/wikiart/images/0049537.jpeg,750,533
data/wikiart/images/0016558.jpeg,750,472
data/wikiart/images/0016343.jpeg,480,286
data/wikiart/images/0028426.jpeg,260,600
data/wikiart/images/0060212.jpeg,674,600
data/deviantart/images/0006391.png,700,835
data/wikiart/images/0047226.jpeg,750,499
data/wikiart/images/0016233.jpeg,750,498
data/wikiart/images/0064983.jpeg,565,600
data/wikiart/images/0026569.jpeg,750,500
data/deviantart/images/0010768.jpeg,1024,1536
data/deviantart/images/0008221.png,1024,820
data/wikiart/images/0020838.jpeg,480,595
data/wikiart/images/0011068.jpeg,481,600
data/wikiart/images/0015610.jpeg,497,335
data/wikiart/images/0020543.jpeg,474,594
data/deviantart/images/0013295.png,1138,876
data/deviantart/images/0000566.png,99,56
data/deviantart/images/0007845.png,1600,630
data/wikiart/images/0055757.jpeg,749,600
data/wikiart/images/0025250.jpeg,432,600
data/wikiart/images/0049999.jpeg,750,552
data/wikiart/images/0046792.jpeg,417,600
data/wikiart/images/0037551.jpeg,750,429
data/wikiart/images/0030934.jpeg,466,600
data/wikiart/images/0040982.jpeg,479,600
data/wikiart/images/0017188.jpeg,470,600
data/wikiart/images/0035217.jpeg,410,550
data/deviantart/images/0002817.jpeg,1920,904
data/wikiart/images/0032143.jpeg,441,600
data/wikiart/images/0000328.jpeg,744,600
data/wikiart/images/0052033.jpeg,750,461
data/wikiart/images/0043327.jpeg,418,600
data/wikiart/images/0016925.jpeg,471,600
data/wikiart/images/0004673.jpeg,598,414
data/wikiart/images/0026392.jpeg,478,600
data/wikiart/images/0024015.jpeg,450,336
data/deviantart/images/0000767.png,99,56
data/deviantart/images/0010577.png,500,500
data/wikiart/images/0034140.jpeg,429,600
data/wikiart/images/0027010.jpeg,449,600
data/wikiart/images/0020755.jpeg,640,463
data/wikiart/images/0031288.jpeg,750,510
data/wikiart/images/0041663.jpeg,446,600
data/wikiart/images/0057228.jpeg,750,461
data/wikiart/images/0008716.jpeg,750,486
data/deviantart/images/0006218.jpeg,1280,882
data/deviantart/images/0005429.jpeg,800,1120
data/wikiart/images/0008015.jpeg,467,600
data/wikiart/images/0006420.jpeg,516,600
data/deviantart/images/0002842.png,5000,4000
data/deviantart/images/0005478.jpeg,1024,725
data/deviantart/images/0012677.png,1001,1300
data/wikiart/images/0011058.jpeg,750,587
data/deviantart/images/0000228.png,388,621
data/deviantart/images/0012480.jpeg,900,570
data/deviantart/images/0013734.jpeg,900,975
data/wikiart/images/0056358.jpeg,750,519
data/wikiart/images/0017485.jpeg,494,600
data/deviantart/images/0005181.png,450,1200
data/wikiart/images/0046224.jpeg,362,600
data/wikiart/images/0045113.jpeg,419,600
data/wikiart/images/0047551.jpeg,750,516
data/deviantart/images/0010516.jpeg,1024,1201
data/wikiart/images/0020651.jpeg,412,600
data/wikiart/images/0015410.jpeg,750,326
data/wikiart/images/0033060.jpeg,467,600
data/wikiart/images/0031681.jpeg,465,600
data/wikiart/images/0029958.jpeg,624,600
data/wikiart/images/0040636.jpeg,473,600
data/wikiart/images/0034865.jpeg,750,495
data/wikiart/images/0064891.jpeg,442,600
data/deviantart/images/0010890.jpeg,1024,1338
data/wikiart/images/0042832.jpeg,418,600
data/wikiart/images/0015700.jpeg,480,386
data/wikiart/images/0012779.jpeg,459,600
data/wikiart/images/0019964.jpeg,312,500
data/wikiart/images/0048612.jpeg,539,600
data/wikiart/images/0060967.jpeg,503,600
data/wikiart/images/0045422.jpeg,554,480
data/wikiart/images/0036470.jpeg,354,600
data/deviantart/images/0012061.png,1620,1020
data/wikiart/images/0013973.jpeg,750,561
data/wikiart/images/0062766.jpeg,385,600
data/wikiart/images/0013136.jpeg,400,297
data/wikiart/images/0016813.jpeg,600,600
data/wikiart/images/0059105.jpeg,750,590
data/wikiart/images/0057135.jpeg,485,600
data/wikiart/images/0003232.jpeg,367,600
data/wikiart/images/0048281.jpeg,431,600
data/wikiart/images/0021524.jpeg,600,339
data/wikiart/images/0046593.jpeg,750,581
data/wikiart/images/0006279.jpeg,305,600
data/wikiart/images/0001998.jpeg,378,550
data/deviantart/images/0004137.jpeg,1240,877
data/wikiart/images/0031596.jpeg,720,600
data/wikiart/images/0065211.jpeg,750,520
data/deviantart/images/0005482.jpeg,1299,1866
data/deviantart/images/0011188.jpeg,1024,511
data/wikiart/images/0025065.jpeg,455,600
